second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
104.0,44,40,1,0.20000000298023224,0.20000000298023224,0.012322171591222286,0.012322171591222286,0.00429534912109375,102,0.2073170691728592,0.2073170691728592,1,0,0,0,2
104.0,46,43,1,0.20000000298023224,0.20000000298023224,0.012322171591222286,0.012322171591222286,0.00429534912109375,102,0.2073170691728592,0.2073170691728592,1,0,0,0,2
105.0,3,32,1,0.1666666716337204,0.6666666865348816,0.06306826323270798,0.9458315372467041,0.01000213623046875,37,0.10511363297700882,0.4204545319080353,0,0,0,4,2
105.0,4,32,1,0.1666666716337204,0.6666666865348816,0.06306826323270798,0.9458315372467041,0.01000213623046875,37,0.10511363297700882,0.4204545319080353,0,0,0,4,2
105.0,5,32,1,0.1666666716337204,0.6666666865348816,0.12608842551708221,0.9458315372467041,0.01999664306640625,37,0.10511363297700882,0.4204545319080353,0,0,0,3,2
105.0,7,32,1,0.1666666716337204,0.6666666865348816,0.6936065554618835,0.9458315372467041,0.1100006103515625,37,0.10511363297700882,0.4204545319080353,0,0,0,3,2
105.0,42,43,1,0.1666666716337204,0.1666666716337204,0.027084235101938248,0.027084235101938248,0.00429534912109375,102,0.28977271914482117,0.28977271914482117,1,0,0,0,2
105.0,48,45,1,0.1666666716337204,0.1666666716337204,0.027084235101938248,0.027084235101938248,0.00429534912109375,102,0.28977271914482117,0.28977271914482117,1,0,0,0,2
106.0,46,43,2,0.6666666865348816,0.6666666865348816,0.006666705943644047,0.006666705943644047,0.0085906982421875,204,0.886956512928009,0.886956512928009,2,0,0,0,2
106.0,48,49,1,0.3333333432674408,0.3333333432674408,0.9933332800865173,0.9933332800865173,1.2800064086914062,26,0.11304347962141037,0.11304347962141037,0,1,0,1,2
108.0,5,6,1,0.1666666716337204,0.3333333432674408,0.0182782094925642,0.036635544151067734,0.00176239013671875,23,0.05912596359848976,0.11825192719697952,0,0,0,1,2
108.0,44,40,1,0.1666666716337204,0.1666666716337204,0.04454818740487099,0.04454818740487099,0.00429534912109375,102,0.26221078634262085,0.26221078634262085,1,0,0,0,2
108.0,48,45,1,0.1666666716337204,0.1666666716337204,0.04454818740487099,0.04454818740487099,0.00429534912109375,102,0.26221078634262085,0.26221078634262085,1,0,0,0,2
108.0,10,6,1,0.1666666716337204,0.3333333432674408,0.018357334658503532,0.036635544151067734,0.00177001953125,23,0.05912596359848976,0.11825192719697952,0,0,0,1,2
108.0,42,43,1,0.1666666716337204,0.1666666716337204,0.04454818740487099,0.04454818740487099,0.00429534912109375,102,0.26221078634262085,0.26221078634262085,1,0,0,0,2
108.0,0,32,1,0.1666666716337204,0.1666666716337204,0.8297199010848999,0.8297199010848999,0.0800018310546875,37,0.09511568397283554,0.09511568397283554,0,0,0,4,2
109.0,0,32,1,0.1428571492433548,0.4285714328289032,0.06787889450788498,0.10181834548711777,0.0800018310546875,37,0.07297830283641815,0.21893490850925446,0,0,0,5,2
109.0,8,32,1,0.1428571492433548,0.4285714328289032,0.01696648821234703,0.10181834548711777,0.01999664306640625,37,0.07297830283641815,0.21893490850925446,0,0,0,4,2
109.0,10,32,1,0.1428571492433548,0.4285714328289032,0.016972960904240608,0.10181834548711777,0.0200042724609375,37,0.07297830283641815,0.21893490850925446,0,0,0,3,2
109.0,46,43,1,0.1428571492433548,0.2857142984867096,0.0036444610450416803,0.007288922090083361,0.00429534912109375,102,0.20118343830108643,0.40236687660217285,1,0,0,0,2
109.0,42,43,1,0.1428571492433548,0.2857142984867096,0.0036444610450416803,0.007288922090083361,0.00429534912109375,102,0.20118343830108643,0.40236687660217285,1,0,0,0,2
109.0,45,49,1,0.1428571492433548,0.2857142984867096,0.890892744064331,0.890892744064331,1.0500030517578125,96,0.18934911489486694,0.3786982297897339,1,0,0,0,2
109.0,38,49,1,0.1428571492433548,0.2857142984867096,0.0,0.890892744064331,0.0,96,0.18934911489486694,0.3786982297897339,1,0,0,0,2
110.0,42,43,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,2
110.0,48,45,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,2
111.0,29,16,2,0.6666666865348816,0.6666666865348816,0.8243754506111145,0.8243754506111145,0.00830841064453125,195,0.89449542760849,0.89449542760849,0,0,2,0,2
111.0,6,2,1,0.3333333432674408,0.3333333432674408,0.1756245195865631,0.1756245195865631,0.00177001953125,23,0.1055045872926712,0.1055045872926712,0,0,0,1,2
112.0,29,16,2,0.13333334028720856,0.13333334028720856,0.026704128831624985,0.026704128831624985,0.00833892822265625,196,0.20784729719161987,0.20784729719161987,0,0,2,0,2
112.0,16,29,4,0.2666666805744171,0.2666666805744171,0.043464452028274536,0.043464452028274536,0.01357269287109375,295,0.31283140182495117,0.31283140182495117,0,0,0,4,2
112.0,7,2,3,0.20000000298023224,0.3333333432674408,0.6461275219917297,0.6461275219917297,0.2017669677734375,69,0.0731707289814949,0.12195122241973877,0,0,0,3,2
112.0,1,2,2,0.13333334028720856,0.3333333432674408,0.0,0.6461275219917297,0.0,46,0.04878048598766327,0.12195122241973877,0,0,0,3,2
112.0,35,38,1,0.06666667014360428,0.06666667014360428,0.013755192048847675,0.013755192048847675,0.00429534912109375,102,0.1081654280424118,0.1081654280424118,1,0,0,0,2
112.0,40,49,1,0.06666667014360428,0.06666667014360428,0.12809674441814423,0.12809674441814423,0.04000091552734375,96,0.101802758872509,0.101802758872509,1,0,0,0,2
112.0,48,45,1,0.06666667014360428,0.06666667014360428,0.013755192048847675,0.013755192048847675,0.00429534912109375,102,0.1081654280424118,0.1081654280424118,1,0,0,0,2
112.0,2,32,1,0.06666667014360428,0.06666667014360428,0.12809674441814423,0.12809674441814423,0.04000091552734375,37,0.03923647850751877,0.03923647850751877,0,0,0,5,2
113.0,6,32,1,0.20000000298023224,0.4000000059604645,0.49965694546699524,0.8993672132492065,0.0500030517578125,37,0.12671232223510742,0.25342464447021484,0,0,0,4,2
113.0,11,32,1,0.20000000298023224,0.4000000059604645,0.3997102975845337,0.8993672132492065,0.04000091552734375,37,0.12671232223510742,0.25342464447021484,0,0,0,1,2
113.0,1,2,1,0.20000000298023224,0.20000000298023224,0.017610734328627586,0.017610734328627586,0.00176239013671875,23,0.07876712083816528,0.07876712083816528,0,0,0,4,2
113.0,27,16,2,0.4000000059604645,0.4000000059604645,0.08302203565835953,0.08302203565835953,0.00830841064453125,195,0.6678082346916199,0.6678082346916199,0,0,2,0,2
114.0,41,49,1,0.1111111119389534,0.2222222238779068,0.09853225946426392,0.9360470771789551,0.04000091552734375,96,0.12339331954717636,0.24678663909435272,1,0,0,0,2
114.0,27,16,1,0.1111111119389534,0.4444444477558136,0.009941553696990013,0.04096897318959236,0.00403594970703125,94,0.12082262337207794,0.5025706887245178,0,0,1,0,2
114.0,16,27,3,0.3333333432674408,0.3333333432674408,0.022983970120549202,0.022983970120549202,0.00933074951171875,195,0.25064268708229065,0.25064268708229065,0,0,0,3,2
114.0,43,49,1,0.1111111119389534,0.2222222238779068,0.8375148177146912,0.9360470771789551,0.34000396728515625,96,0.12339331954717636,0.24678663909435272,1,0,0,0,2
114.0,25,16,3,0.3333333432674408,0.4444444477558136,0.03102741949260235,0.04096897318959236,0.01259613037109375,297,0.3817480802536011,0.5025706887245178,0,0,3,0,2
115.0,25,16,1,0.20000000298023224,0.20000000298023224,0.2296360433101654,0.2296360433101654,0.0040435791015625,94,0.24164524674415588,0.24164524674415588,0,0,1,0,2
115.0,16,25,4,0.800000011920929,0.800000011920929,0.7703639268875122,0.7703639268875122,0.0135650634765625,295,0.7583547830581665,0.7583547830581665,0,0,0,4,2
116.0,46,49,1,0.3333333432674408,0.3333333432674408,0.779998779296875,0.779998779296875,0.3899993896484375,96,0.5647059082984924,0.5647059082984924,1,0,0,0,2
116.0,1,32,1,0.3333333432674408,0.6666666865348816,0.0600128173828125,0.220001220703125,0.03000640869140625,37,0.21764706075191498,0.43529412150382996,0,0,0,5,2
116.0,4,32,1,0.3333333432674408,0.6666666865348816,0.1599884033203125,0.220001220703125,0.07999420166015625,37,0.21764706075191498,0.43529412150382996,0,0,0,5,2
117.0,12,32,1,0.5,0.5,0.12000274658203125,0.12000274658203125,0.12000274658203125,37,0.27819550037384033,0.27819550037384033,0,0,0,2,2
117.0,44,49,1,0.5,0.5,0.8799972534179688,0.8799972534179688,0.8799972534179688,96,0.7218044996261597,0.7218044996261597,1,0,0,0,2
118.0,37,36,1,0.20000000298023224,0.20000000298023224,0.01672012358903885,0.01672012358903885,0.00429534912109375,102,0.20606060326099396,0.20606060326099396,1,0,0,0,2
118.0,45,49,1,0.20000000298023224,0.20000000298023224,0.9342480301856995,0.9342480301856995,0.2400054931640625,96,0.19393938779830933,0.19393938779830933,1,0,0,0,2
118.0,31,16,3,0.6000000238418579,0.6000000238418579,0.04903183504939079,0.04903183504939079,0.01259613037109375,297,0.6000000238418579,0.6000000238418579,0,0,3,0,2
119.0,42,49,1,0.1666666716337204,0.1666666716337204,0.3622547686100006,0.3622547686100006,0.01000213623046875,96,0.19793814420700073,0.19793814420700073,1,0,0,1,2
119.0,31,16,1,0.1666666716337204,0.1666666716337204,0.14617297053337097,0.14617297053337097,0.00403594970703125,94,0.19381442666053772,0.19381442666053772,0,0,1,0,2
119.0,16,31,4,0.6666666865348816,0.6666666865348816,0.4915722608566284,0.4915722608566284,0.01357269287109375,295,0.6082473993301392,0.6082473993301392,0,0,0,4,2
120.0,3,32,1,0.25,1.0,0.2856675684452057,1.0,0.01999664306640625,37,0.25,1.0,0,0,0,5,2
120.0,5,32,1,0.25,1.0,0.2857765555381775,1.0,0.0200042724609375,37,0.25,1.0,0,0,0,4,2
120.0,7,32,1,0.25,1.0,0.2856675684452057,1.0,0.01999664306640625,37,0.25,1.0,0,0,0,4,2
120.0,9,32,1,0.25,1.0,0.14288827776908875,1.0,0.01000213623046875,37,0.25,1.0,0,0,0,1,2
121.0,9,32,1,0.20000000298023224,0.800000011920929,0.012592450715601444,0.9945922493934631,0.01000213623046875,37,0.14800000190734863,0.5920000076293945,0,0,0,2,2
121.0,10,32,1,0.20000000298023224,0.800000011920929,0.037767745554447174,0.9945922493934631,0.029998779296875,37,0.14800000190734863,0.5920000076293945,0,0,0,4,2
121.0,13,32,1,0.20000000298023224,0.800000011920929,0.025175295770168304,0.9945922493934631,0.01999664306640625,37,0.14800000190734863,0.5920000076293945,0,0,0,1,2
121.0,15,32,1,0.20000000298023224,0.800000011920929,0.91905677318573,0.9945922493934631,0.7300033569335938,37,0.14800000190734863,0.5920000076293945,0,0,0,1,2
121.0,36,35,1,0.20000000298023224,0.20000000298023224,0.005407741758972406,0.005407741758972406,0.00429534912109375,102,0.40799999237060547,0.40799999237060547,1,0,0,0,2
122.0,48,49,1,1.0,1.0,1.0,1.0,1.2400054931640625,96,1.0,1.0,1,0,0,1,2
123.0,46,49,1,1.0,1.0,1.0,1.0,0.5199966430664062,96,1.0,1.0,1,0,0,0,2
124.0,5,6,1,0.1428571492433548,0.1428571492433548,0.011341415345668793,0.011341415345668793,0.00177001953125,23,0.0741935446858406,0.0741935446858406,0,0,0,2,2
124.0,34,38,1,0.1428571492433548,0.1428571492433548,0.027522487565875053,0.027522487565875053,0.00429534912109375,102,0.3290322721004486,0.3290322721004486,1,0,0,0,2
